AIND-ID	型	意味	作業可否	該当箇所	前後文脈	作業者への指示
AIND-D00901	PLUSMIN	語末に付く注記マーカー（語を分断しない）	◎	±±±	يد على تلميذ ابن المجدي وفي الأصول عن الإمامي±±± وسمع على شيخنا النسائي الكبير أو جله وتميز ف	無視してよい。記号を取り除いた語がそのまま正しい読み。
AIND-D00925	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$241046652863$# $$$	بالشهادة تركها تورعا مات سنة سبع وعشرين . ###$241046652863$# $$$ أحمد بن عبد الله الشهاب البوصيري فيمن جده حس	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00931	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$344994088904$# $$$	ن سنة بالطاعون في رمضان سنة تسع بالقاهرة . ###$344994088904$# $$$ أحمد بن عبد الله شهاب الدين القزويني . مضى ف	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00931	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$810326951878$# $$$	جده أحمد بن محمد بن محمد بن محمد بن يوسف . ###$810326951878$# $$$ أحمد بن عبد الله الشهاب القلقشندي ، مضى فيمن	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00943	PLUSMIN	語末に付く注記マーカー（語を分断しない）	◎	±±±	وأمانة الزيت والشمع قليلا ولم يحمد في انتمائه±±± وكان على ذهنه قليل من الحكايات المضحكة يحكيه	無視してよい。記号を取り除いた語がそのまま正しい読み。
AIND-D00944	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$293706139612$# $$$	ثم عاد فمات في جمادى الأولى سنة تسع عشرة . ###$293706139612$# $$$ أحمد بن عبد الله الزهوري . مضى في أحمد بن أح	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00946	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$803435710433$# $$$	يحب السنة والآثار . مات في المحرم سنة خمس . ###$803435710433$# $$$ أحمد بن عبد الله القوصي . مضى في الملقبين شه	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00946	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$669918431204$# $$$	القوصي . مضى في الملقبين شهاب الدين قريبا . ###$669918431204$# $$$ أحمد بن أبي عبد الله بن أبي العباس بن عبد ال	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00955	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$512757860339$# $$$	ه أن بقاءه أمن من الدجال رحمه الله وإيانا . ###$512757860339$# $$$ أحمد بن عبيد بن علي بن أحمد . مضى في ابن عبد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00955	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$867608561653$# $$$	مد . مضى في ابن عبد الرحمن بن علي بن أحمد . ###$867608561653$# $$$ أحمد بن عبيد بن محمد بن أحمد . في ابن عبيد ا	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00966	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$650154870807$# $$$	ج أمي بكرا ولم يلبث أن مات فاتصلت بالوالد . ###$650154870807$# $$$ أحمد بن عربشاه . في ابن محمد بن عبد الله بن	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00976	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$107793614886$# $$$	زاد على الأربعين بيسير رحمه الله وإيانا . ###$107793614886$# $$$ أحمد بن علي بن إبراهيم الحلبي ابن أخي الصوة.	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D00996	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$730542901333$# $$$	ذي القعدة سنة ثمان وأربعين . أرخه ابن فهد . ###$730542901333$# $$$ 37 أحمد بن علي بن أحمد النويري المالكي إمام	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01016	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$381769746558$# $$$	ة ماملا عند القلقشندي رحمه الله وعفا عنه . ###$381769746558$# $$$ 57 أحمد بن علي بن أبي راجح . يأتي فيمن جده م	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01022	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$156514650261$# $$$	من مسجد الراية وقف عليه الدار المتصلة به . ###$156514650261$# $$$ 63 أحمد بن علي بن الشيخ أبي العباس بن أبي ال	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01042	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$476405827783$# $$$	سنة ثمان وأربعين وخلف من النقد شيئا كثيرا . ###$476405827783$# $$$ أحمد بن علي بن عيسى بن محمد بن عيسى الحسني	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01046	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$598900476108$# $$$	ش الأنباء سوى هذا وقد أثنى عليه المقريزي . ###$598900476108$# $$$ أحمد بن علي بن قوام فيمن جده أبو بكر بن محمد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01101	IDEOSPACE	全角スペース（変換ノイズ）	◎	　	أحمد بن علي الشهاب السكندري المالكي . فيمن جده أحم	半角スペースとして扱う。
AIND-D01106	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$794212436316$# $$$	علي أحد قراء الجوق . فيمن جده علي بن محمد . ###$794212436316$# $$$ أحمد بن الشيخ علي أخو نائب صفد . مضى قريبا ف	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01106	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$642965834075$# $$$	ئب صفد . مضى قريبا في الملقبين شهاب الدين . ###$642965834075$# $$$ أحمد بن علي . صوابه محمد بن سند وسيأتي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01155	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$748020566455$# $$$	ر وحدث وروى أجاز لنا . قاله ابن أبي عذيبة . ###$748020566455$# $$$ أحمد بن عيسى السنباطي الحنبلي . في ابن محمد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01159	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$128022743485$# $$$	ه وسمع على القاضي عبد القادر وباشر الأذان . ###$128022743485$# $$$ أحمد بن أبي الفتح العثماني . يأتي في ابن محم	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01159	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$620056545725$# $$$	بن أبي الفتح العثماني . يأتي في ابن محمد . ###$620056545725$# $$$ أحمد بن أبي الفضل بن ظهيرة . في ابن محمد بن	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01162	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$300945508801$# $$$	مى فيعود في نعمائه %~% مات سنة بضع وستين . ###$300945508801$# $$$ أحمد بن أبي القسم بن عبد الرحمن بن محمد بن ع	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01162	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$853494729155$# $$$	بي الخلوف . يأتي فيمن اسم أبيه محمد قريبا . ###$853494729155$# $$$ أحمد بن أبي القسم بن محمد بن أحمد المحب النو	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01169	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$514225867210$# $$$	ن أبي القسم القسنطيني . ذكره ابن عزم أيضا . ###$514225867210$# $$$ أحمد بن قرطاي . مضى في ابن علي بن قرطاي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01192	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$477160802822$# $$$	مياه زريقة %~% وهل يبدون لي مسجد ورسول %~% ###$477160802822$# $$$ أحمد بن محمد الطيب بن أحمد بن أبي بكر بن علي	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01210	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$678990711325$# $$$	سمع على النشاوي والديمي وغيرهما وأجزت له . ###$678990711325$# $$$ أحمد بن محمد بن أحمد بن علي بن عبد الرحمن ال	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01233	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$404532234815$# $$$	بعين وأظنه دخل في سن الكهولة عفا الله عنه . ###$404532234815$# $$$ أحمد بن محمد بن أحمد بن محمد بن عبد الله الح	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01237	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$373951564355$# $$$	صلاة عليه ونعم الرجل كان رحمه الله وإيانا . ###$373951564355$# $$$ أحمد بن محمد بن أحمد بن محمد بن عمر بن رضوان	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D01249	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$201251097190$# $$$	ى فيمن جد أبيه محمد بن عبد المعطي بن أحمد . ###$201251097190$# $$$ أحمد بن محمد بن أحمد بن محمد الدمشقي العوريف	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
